fund_name,name_th,amc_short_name
MRENEW-SSF,บริษัทหลักทรัพย์จัดการกองทุน เอ็มเอฟซี จำกัด (มหาชน),MFC
M-RMF-A,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
M-S50 RMF,บริษัทหลักทรัพย์จัดการกองทุน เอ็มเอฟซี จำกัด (มหาชน),MFC
M-S50-G,บริษัทหลักทรัพย์จัดการกองทุน เอ็มเอฟซี จำกัด (มหาชน),MFC
M-S50-SSF,บริษัทหลักทรัพย์จัดการกองทุน เอ็มเอฟซี จำกัด (มหาชน),MFC
M-SMART INCOME-AC,บริษัทหลักทรัพย์จัดการกองทุน เอ็มเอฟซี จำกัด (มหาชน),MFC
M-SMART INCOME-AR,บริษัทหลักทรัพย์จัดการกองทุน เอ็มเอฟซี จำกัด (มหาชน),MFC
M-SUKUK,บริษัทหลักทรัพย์จัดการกองทุน เอ็มเอฟซี จำกัด (มหาชน),MFC
MT25-ThaiESG,บริษัทหลักทรัพย์จัดการกองทุน เอ็มเอฟซี จำกัด (มหาชน),MFC
MTF-SSF,บริษัทหลักทรัพย์จัดการกองทุน เอ็มเอฟซี จำกัด (มหาชน),MFC
MTQ-SSF,บริษัทหลักทรัพย์จัดการกองทุน เอ็มเอฟซี จำกัด (มหาชน),MFC
M-TWSUK RMF,บริษัทหลักทรัพย์จัดการกองทุน เอ็มเอฟซี จำกัด (มหาชน),MFC
MUBOND-A,บริษัทหลักทรัพย์จัดการกองทุน เอ็มเอฟซี จำกัด (มหาชน),MFC
MUBOND-D,บริษัทหลักทรัพย์จัดการกองทุน เอ็มเอฟซี จำกัด (มหาชน),MFC
MUBOND-SSF,บริษัทหลักทรัพย์จัดการกองทุน เอ็มเอฟซี จำกัด (มหาชน),MFC
MUBONDUH-A,บริษัทหลักทรัพย์จัดการกองทุน เอ็มเอฟซี จำกัด (มหาชน),MFC
MUBONDUH-D,บริษัทหลักทรัพย์จัดการกองทุน เอ็มเอฟซี จำกัด (มหาชน),MFC
MUBONDUH-SSF,บริษัทหลักทรัพย์จัดการกองทุน เอ็มเอฟซี จำกัด (มหาชน),MFC
M-VALUE,บริษัทหลักทรัพย์จัดการกองทุน เอ็มเอฟซี จำกัด (มหาชน),MFC
M-VI,บริษัทหลักทรัพย์จัดการกองทุน เอ็มเอฟซี จำกัด (มหาชน),MFC
MVIET,บริษัทหลักทรัพย์จัดการกองทุน เอ็มเอฟซี จำกัด (มหาชน),MFC
MVSSF,บริษัทหลักทรัพย์จัดการกองทุน เอ็มเอฟซี จำกัด (มหาชน),MFC
ONE+1,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-ACTIVE6/2,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-ACT-RD,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-ALLCHINA-ASSF,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-ALLCHINA-RA,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-APACPROP-RD,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-CHINA,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-DELIGHT-RA,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-DELIGHT-RD,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-DISC-ASSF,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-DISC-RA,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-DISCRMF-A,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-EC14-RA,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-EC14-RD,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-EQ,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-EUROEQ,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-FAR,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-FIXED-A,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-FLEX,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-G,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-GECOM,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-GLOBFIN-IA,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-GLOBFIN-ID,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-GLOBFIN-RA,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-GLOBFIN-RD,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-GLOBHY-R,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-HOSPITAL,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-INDIAOPP-RA,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-INDIAOPP-RD,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-LS3-UI,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-LS4-UI,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-LS5-UI,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-MEDTECH,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-METAVERSE,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-POWER-ND,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
ONE-PREMIER,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
